Order Date,Order ID,Title,Category,ASIN/ISBN,UNSPSC Code,Website,Release Date,Condition,Seller,Seller Credentials,List Price Per Unit,Purchase Price Per Unit,Quantity,Payment Instrument Type,Purchase Order Number,PO Line Number,Ordering Customer Email,Shipment Date,Shipping Address Name,Shipping Address Street 1,Shipping Address Street 2,Shipping Address City,Shipping Address State,Shipping Address Zip,Order Status,Carrier Name & Tracking Number,Item Subtotal,Item Subtotal Tax,Item Total,Tax Exemption Applied,Tax Exemption Type,Exemption Opt-Out,Buyer Name,Currency,Group Name
03/07/18,111-7662743-9348228,"Flat Top Kabuki Foundation Brush - Premium Makeup Face Brush For Liquid, Cream, Powder - Blending, Buffing, Stippling Brush - Pro Quality Synthetic Dense Bristles",COSMETIC_BRUSH,B018FYTG70,53131600,Amazon.com,,new,Lamora Beauty,,$0.00,$9.90,1,Visa - 9079,,,jon@nozama.dev,03/08/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$9.90,$0.00,$9.90,,,,Mayor McCheese,USD,
03/07/18,111-7662743-9348228,INC International Concepts Women's Cap-Sleeve Cutout Top,APPAREL,B01AA1GH5U,53100000,Amazon.com,,new,707 Street,,$39.50,$13.99,1,Visa - 9079,,,jon@nozama.dev,03/08/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$13.99,$0.00,$13.99,,,,Mayor McCheese,USD,
03/10/18,111-5010515-9473847,"Castor Oil USDA Organic Cold-Pressed (16oz) 100% Pure Hexane-Free Castor Oil - Conditioning & Healing, For Dry Skin, Hair Growth - For Skin, Hair Care, Eyelashes - Caster Oil By Sky Organics",HAIR_STYLING_AGENT,B0186U9736,53131600,Amazon.com,,new,Sky Organics,,$24.99,$15.95,1,Visa - 9079,,,jon@nozama.dev,03/11/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$15.95,$0.00,$15.95,,,,Mayor McCheese,USD,
03/12/18,111-5483701-7575414,"Ubbi Steel Odor Locking, No Special Bag Required Money Saving, Awards-Winning, Modern Design Registry Must-Have Diaper Pail, Gray",WASTE_BAG,B00821FLSU,47121701,Amazon.com,,new,Amazon.com,,$79.99,$66.84,1,Visa - 9079,,,jon@nozama.dev,03/13/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$66.84,$5.31,$72.15,,,,Mayor McCheese,USD,
03/12/18,111-7138507-6901804,"Dawn Dish Soap Ultra Dishwashing Liquid, Dish Soap Refill, Original Scent, 56 Fl Oz (Pack of 2) - Packaging May Vary",CLEANING_AGENT,B01H7DFM32,47131810,Amazon.com,,new,Amazon.com,,$13.00,$13.00,1,Visa - 9079,,,jon@nozama.dev,03/13/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$13.00,$1.03,$14.03,,,,Mayor McCheese,USD,
03/12/18,111-7138507-6901804,BABEYOND Crystal Birthday Tiara Rhinestone Princess Crown Happy Birthday Crowns Silver Diamante Happy 40th Birthday Tiara Crown (Pink-40th),JEWELRY,B071WNKJ7H,54100000,Amazon.com,,new,BABEYOND,,$79.99,$12.99,1,Visa - 9079,,,jon@nozama.dev,03/13/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$12.99,$0.00,$12.99,,,,Mayor McCheese,USD,
03/13/18,111-0861209-6577069,"Castor Oil (2oz), USDA Certified Organic, 100% Pure, Cold Pressed, Hexane Free by Kate Blanc Cosmetics. Stimulate Growth for Eyelashes, Eyebrows, Hair. Skin Moisturizer & Hair Treatment Starter Kit",TOPICAL_HAIR_REGROWTH_TREATMENT,B01NALN8Q9,53131602,Amazon.com,,new,Kate's Health Store,,$0.00,$9.99,1,Visa - 9079,,,jon@nozama.dev,03/15/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$9.99,$0.00,$9.99,,,,Mayor McCheese,USD,
03/13/18,111-6237271-7590656,"Vitamin C Cleanser - Anti Aging Face Wash & Exfoliating Facial Cleansing Gel Reduces Wrinkles, Dark Spots, Blemishes & Breakouts for Clear Skin With Natural Aloe Vera, Coconut Water & Green Tea",SKIN_CLEANING_AGENT,B00VMYKCL0,53131613,Amazon.com,,new,Instanatural LLC,,$39.99,$19.97,1,Visa - 9079,,,jon@nozama.dev,03/14/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$19.97,$1.59,$21.56,,,,Mayor McCheese,USD,
03/21/18,111-7619578-3095449,Baby Shoes Baby Walking Shoes - Soft Sole Leather Baby Boy Shoes - Baby Girl Shoes - Baby Moccasins,SLIPPER,B076ZQM3FC,53111600,Amazon.com,,new,JuicyBumbles,,$0.00,$14.99,1,Visa - 9079,,,jon@nozama.dev,03/22/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$14.99,$0.00,$14.99,,,,Mayor McCheese,USD,
03/21/18,111-7619578-3095449,Ouidad Curl Quencher(R) Moisturizing Conditioner 33.8oz.,CONDITIONER,B004CT52G2,53131602,Amazon.com,,new,The Beauty Box,"Minority-Owned Business, SBA-Certified 8(a) Firm, Women-Owned Small Business",$50.00,$39.99,1,Visa - 9079,,,jon@nozama.dev,03/22/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$39.99,$0.00,$39.99,,,,Mayor McCheese,USD,
03/22/18,111-6180146-4866606,Frizz Dismiss Rebel SPF 40 Tame Leave-In Smoothing Control Cream by Redken for Unisex - 8.5 oz Cream,HAIR_STYLING_AGENT,B00UK8DZ5Y,53131602,Amazon.com,,new,Beauty In Style,,$27.05,$21.21,1,Visa - 9079,,,jon@nozama.dev,03/30/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$21.21,$0.00,$21.21,,,,Mayor McCheese,USD,
03/26/18,111-4674875-4148263,"Huggies Overnites Diapers, Size 5, 50 Count",INCONTINENCE_PROTECTOR,B00HB0WIHA,53102300,Amazon.com,,new,Amazon.com,,$25.08,$18.40,1,Visa - 9079,,,jon@nozama.dev,03/27/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$18.40,$1.46,$19.86,,,,Mayor McCheese,USD,
04/03/18,113-0209226-8893076,Ask And It Is Given Cards: A 60-Card Deck plus Dear Friends card,ABIS_BOOK,1401910513,60141100,Amazon.com,2006-09-01T00:00:01,new,Amazon.com,,$18.99,$15.90,1,Visa - 9079,,,jon@nozama.dev,04/03/18,Jennifer Weinstein,924 SAN ANTONIO RD APT C,,WILLOW GROVE,PA,19090,Shipped,UPS(69696969696969),$15.90,$0.95,$16.85,,,,Mayor McCheese,USD,
04/03/18,113-0209226-8893076,"She Believed She Could So She Did - Graduation Empowerment Encouragement Coffee Mug, 11 Ounce",DRINKING_CUP,B00VPFTOVA,52152103,Amazon.com,,new,Market Mite,,$0.00,$13.95,1,Visa - 9079,,,jon@nozama.dev,04/03/18,Jennifer Weinstein,924 SAN ANTONIO RD APT C,,WILLOW GROVE,PA,19090,Shipped,UPS(69696969696969),$13.95,$0.84,$14.79,,,,Mayor McCheese,USD,
04/03/18,113-0209226-8893076,"Yogi Tea, Purely Peppermint, 16 Count",TEA,B000EQ6N38,50201700,Amazon.com,,new,AP Wholesale,,$5.29,$5.76,2,Visa - 9079,,,jon@nozama.dev,04/03/18,Jennifer Weinstein,924 SAN ANTONIO RD APT C,,WILLOW GROVE,PA,19090,Shipped,UPS(69696969696969),$11.52,$0.00,$11.52,,,,Mayor McCheese,USD,
04/03/18,113-0209226-8893076,"Crayola Super Tips Markers, Washable Markers, 10Count, Assorted",WRITING_INSTRUMENT,B000XZYJH2,44121708,Amazon.com,,new,Sparkfish,,$4.99,$4.35,1,Visa - 9079,,,jon@nozama.dev,04/03/18,Jennifer Weinstein,924 SAN ANTONIO RD APT C,,WILLOW GROVE,PA,19090,Shipped,UPS(69696969696969),$4.35,$0.26,$4.61,,,,Mayor McCheese,USD,
04/03/18,113-0209226-8893076,,,1539398951,,Amazon.com,,new,Amazon.com,,$4.99,$4.99,1,Visa - 9079,,,jon@nozama.dev,04/03/18,Jennifer Weinstein,924 SAN ANTONIO RD APT C,,WILLOW GROVE,PA,19090,Shipped,UPS(69696969696969),$4.99,$0.30,$5.29,,,,Mayor McCheese,USD,
04/03/18,113-6982386-8452219,"Ocusoft Retaine MGD Ophthalmic Emulsion, Milky White Solution, 30 count Single Use Containers, 0.01 Fluid Ounce",HEALTH_PERSONAL_CARE,B00J56MMPQ,53131610,Amazon.com,,new,Amazon.com,,$25.00,$19.67,1,Visa - 9079 and Gift Certificate/Card,,,jon@nozama.dev,04/11/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$19.67,$1.49,$21.16,,,,Mayor McCheese,USD,
04/03/18,111-5471400-9598639,"Cottonelle Ultra ComfortCare Family Roll Plus Toilet Paper, Bath Tissue, 36 Toilet Paper Rolls",TOILET_PAPER,B072KDRZH5,14111704,Amazon.com,,new,Amazon.com,,$23.99,$23.99,1,Visa - 9079 and Gift Certificate/Card,,,jon@nozama.dev,04/11/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$23.99,$1.81,$25.80,,,,Mayor McCheese,USD,
04/07/18,113-9577381-1318641,,,B076FLP83G,,Amazon.com,,new,Crosslinks,,$199.99,$119.99,1,Visa - 9079,,,jon@nozama.dev,04/08/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$119.99,$0.00,$119.99,,,,Mayor McCheese,USD,
04/08/18,114-5000189-2321830,"Huggies Little Snugglers Baby Diapers, Size 5, 104 Count, HUGE PACK (Packaging May Vary)",INCONTINENCE_PROTECTOR,B071XW7W57,53102305,Amazon.com,,new,Amazon.com,,$0.00,$33.87,1,Visa - 9079 and Gift Certificate/Card,,,jon@nozama.dev,04/11/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$33.87,$2.15,$36.02,,,,Mayor McCheese,USD,
04/08/18,111-5855230-0953800,Melissa & Doug 20 Wooden Animal Magnets in a Box,TOYS_AND_GAMES,B000N178E2,60140000,Amazon.com,,new,Amazon.com,,$11.99,$11.69,1,Visa - 9079,,,jon@nozama.dev,04/09/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$11.69,$0.93,$12.62,,,,Mayor McCheese,USD,
04/08/18,111-5855230-0953800,stila Smudge Stick Waterproof Eye Liner,EYELID_COLOR,B003H5YNQ2,53131619,Amazon.com,,new,Amazon.com,,$22.00,$22.00,1,Visa - 9079,,,jon@nozama.dev,04/09/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$22.00,$1.75,$23.75,,,,Mayor McCheese,USD,
04/08/18,111-1849491-0347460,Elk & Bear Double Sided Wooden Art Easel for Kids Standing Magnetic Whiteboard Chalkboard Small Toddler Toys. Includes Wooden ABC Numbers. Eco Friendly Lifetime Replacement Guarantee,ART_EASEL,B01M2Y3A6U,44000000,Amazon.com,,new,Elk & Bear,,$65.99,$53.99,1,Visa - 9079,,,jon@nozama.dev,04/09/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$53.99,$3.81,$57.80,,,,Mayor McCheese,USD,
04/08/18,111-1849491-0347460,"Faswin 30 Pack Indoor/Outdoor Agility Cones, Sports Soccer Flexible Cone Sets, Assorted Colors",SPORTING_GOODS,B01GR91KHY,49000000,Amazon.com,,new,bekith,,$29.99,$15.99,1,Visa - 9079,,,jon@nozama.dev,04/09/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$15.99,$0.00,$15.99,,,,Mayor McCheese,USD,
04/08/18,111-1849491-0347460,"tarte lights, camera, flashes statement mascara",MASCARA,B00BF67OSY,53131600,Amazon.com,,new,LUXBEAUTY,,$23.00,$27.94,1,Visa - 9079,,,jon@nozama.dev,04/09/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$27.94,$0.00,$27.94,,,,Mayor McCheese,USD,
04/08/18,111-9863404-5608251,"YogaAccessories 1/4"" Thick High Density Deluxe Non Slip Exercise Pilates & Yoga Mat",EXERCISE_MAT,B000PUHFSA,49000000,Amazon.com,,new,YogaAccessories,,$26.20,$21.95,1,Visa - 9079,,,jon@nozama.dev,04/09/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$21.95,$0.00,$21.95,,,,Mayor McCheese,USD,
04/08/18,111-0255506-0038630,Large Yoga Mat Gym Exercise Carrier Tote Bag,SPORT_EQUIPMENT_BAG_CASE,B01C92DK3U,49000000,Amazon.com,,new,Low_Baller,,$43.99,$14.99,1,Visa - 9079,,,jon@nozama.dev,04/09/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$14.99,$0.84,$15.83,,,,Mayor McCheese,USD,
04/09/18,111-1705454-4265059,"Vanicream Vaniply Ointment | Skin Protectant | Fragrance and Gluten Free | For Sensitive Skin | Soothes Dry, Irritated, Itchy & Chaffing Skin | 13 Ounce Tub",SKIN_MOISTURIZER,B074ZGG28L,53131616,Amazon.com,,new,Amazon.com,,$17.45,$17.45,1,Visa - 9079,,,jon@nozama.dev,04/09/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$17.45,$1.39,$18.84,,,,Mayor McCheese,USD,
04/09/18,111-1705454-4265059,"Pampers Splashers Disposable Swim Diapers, Size 5, 22 Count, JUMBO (Pack of 2)",INCONTINENCE_PROTECTOR,B01N25NZU4,53102305,Amazon.com,,new,Amazon.com,,$23.99,$19.88,1,Visa - 9079,,,jon@nozama.dev,04/09/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$19.88,$1.58,$21.46,,,,Mayor McCheese,USD,
04/12/18,112-5510391-6157861,"Huggies Overnites Diapers, Size 5, 50 Count",INCONTINENCE_PROTECTOR,B00HB0WIHA,53102300,Amazon.com,,new,Amazon.com,,$25.08,$18.51,1,Visa - 9079 and Gift Certificate/Card,,,jon@nozama.dev,04/13/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$18.51,$1.18,$19.69,,,,Mayor McCheese,USD,
04/14/18,111-0453844-2281861,"Crafts 4 All Artist Paint Brushes - Professional, Wide Tip, Nylon Hair Paintbrushes - Paintbrush Set of 12 for Acrylic, Watercolor, Christmas Decorations & Oil Painting",PAINT_BRUSH,B06XJV7VM9,31211900,Amazon.com,,new,E & I Trading Ltd.,,$0.00,$8.99,1,Visa - 9079,,,jon@nozama.dev,04/15/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$8.99,$0.00,$8.99,,,,Mayor McCheese,USD,
04/15/18,111-9837429-0665058,"Magtech Magnetic Photo Pocket Picture Frame, White, Holds 4 x 6 Inches Photos, 10 Pack (14610)",PICTURE_FRAME,B0088X7GGM,60121400,Amazon.com,,new,Amazon.com,,$11.99,$10.99,2,Visa - 9079,,,jon@nozama.dev,04/16/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$21.98,$1.74,$23.72,,,,Mayor McCheese,USD,
04/18/18,111-1378460-2944219,Dekor Plus Hands-Free Diaper Pail | Soft Mint | Easiest to Use | Just Step – Drop – Done | Doesn’t Absorb Odors | 20 Second Bag Change | Most Economical Refill System |Great for Cloth Diapers,BABY_PRODUCT,B01JZD32PW,56101800,Amazon.com,,new,Amazon.com,,$49.95,$44.99,1,Visa - 9079,,,jon@nozama.dev,04/19/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$44.99,$3.58,$48.57,,,,Mayor McCheese,USD,
04/23/18,111-0700479-2693826,"Learning Resources New Sprouts Munch It! Pretend Play Food, Develops Imaginative Play, Play Food for Toddlers, Picnic Play Food, 20 Pieces, Ages 2+",TOYS_AND_GAMES,B006RQ8ULC,60141000,Amazon.com,,new,Amazon.com,,$24.99,$17.49,1,Visa - 9079,,,jon@nozama.dev,04/25/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$17.49,$1.39,$18.88,,,,Mayor McCheese,USD,
04/23/18,111-0700479-2693826,,,B010KJSRYG,,Amazon.com,,new,Manor House Sales,,$31.50,$39.39,1,Visa - 9079,,,jon@nozama.dev,04/25/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$39.39,$0.00,$39.39,,,,Mayor McCheese,USD,
04/23/18,111-0700479-2693826,Frizz Dismiss Rebel SPF 40 Tame Leave-In Smoothing Control Cream by Redken for Unisex - 8.5 oz Cream,HAIR_STYLING_AGENT,B00UK8DZ5Y,53131602,Amazon.com,,new,G-DEAL,,$27.05,$16.36,1,Visa - 9079,,,jon@nozama.dev,04/24/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$16.36,$0.00,$16.36,,,,Mayor McCheese,USD,
04/23/18,111-6867894-6571404,,,B077ZQ6H6W,,Amazon.com,,new,Maigo,,$29.69,$16.69,1,Visa - 9079,,,jon@nozama.dev,04/24/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$16.69,$0.00,$16.69,,,,Mayor McCheese,USD,
04/23/18,111-6867894-6571404,"Oxford Twin-Pocket Folders, Textured Paper, Letter Size, Orange, Holds 100 Sheets, Box of 25 (57510EE)",FILE_FOLDER,B0006HXBTO,44120000,Amazon.com,,new,Amazon.com,,$17.99,$7.55,1,Visa - 9079,,,jon@nozama.dev,04/24/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$7.55,$0.60,$8.15,,,,Mayor McCheese,USD,
05/01/18,113-9293878-8418616,,,B076XSB5PK,,Amazon.com,,new,Equinox Int,,$0.00,$31.97,1,Visa - 9964 and Gift Certificate/Card,,,jon@nozama.dev,05/01/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$31.97,$0.00,$31.97,,,,Mayor McCheese,USD,
05/01/18,113-1885824-9166643,"Duncan CR879 Duncan Color Burst Crystal Chips, Green Thunder, 2 Ounces, Green Thunder",TEACHING_EQUIPMENT,B01CUPUMRS,60100000,Amazon.com,,new,Wholesale Crafts,,$0.00,$9.85,2,Visa - 9964 and Gift Certificate/Card,,,jon@nozama.dev,05/01/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$19.70,$0.00,$19.70,,,,Mayor McCheese,USD,
05/01/18,113-8253428-5398658,"Royal Brush Synthetic Artist Sponges, 3/Pack",UTILITY_SPONGE,B003RURI5A,47131600,Amazon.com,,new,Amazon.com,,$0.00,$4.91,1,Visa - 9964 and Gift Certificate/Card,,,jon@nozama.dev,05/02/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$4.91,$0.39,$5.30,,,,Mayor McCheese,USD,
05/01/18,113-4932568-8058664,"Duncan CR881 Color Burst Crystal Chips, Purple Blaze, 2 Ounces",TEACHING_EQUIPMENT,B01CUPZL7Y,60100000,Amazon.com,,new,Ceramicartspace,,$0.00,$6.41,1,Visa - 9964 and Gift Certificate/Card,,,jon@nozama.dev,05/02/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$6.41,$0.00,$6.41,,,,Mayor McCheese,USD,
05/01/18,113-4932568-8058664,"Duncan Color Burst Crystal Chips, Pitch Black, 2 Ounces",TEACHING_EQUIPMENT,B01CUNREC6,60120000,Amazon.com,,new,Ceramicartspace,,$0.00,$6.41,1,Visa - 9964 and Gift Certificate/Card,,,jon@nozama.dev,05/02/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$6.41,$0.00,$6.41,,,,Mayor McCheese,USD,
05/03/18,114-6065002-5309856,"Ocusoft Retaine MGD Ophthalmic Emulsion, Milky White Solution, 30 count Single Use Containers, 0.01 Fluid Ounce",HEALTH_PERSONAL_CARE,B00J56MMPQ,53131610,Amazon.com,,new,Amazon.com,,$25.00,$19.99,1,Visa - 9964 and Gift Certificate/Card,,,jon@nozama.dev,05/10/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$19.99,$1.51,$21.50,,,,Mayor McCheese,USD,
05/06/18,111-1563446-5191462,"Silicone Baby Bibs Easily Wipe Clean - Comfortable Soft Waterproof Bib Keeps Stains Off, Set of 2 Colors",FOOD_BIB,B06XCXRVVW,53100000,Amazon.com,,new,Happy Healthy Parent,,$39.99,$18.97,1,Visa - 9964,,,jon@nozama.dev,05/08/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$18.97,$0.00,$18.97,,,,Mayor McCheese,USD,
05/06/18,111-1563446-5191462,"1-2-3 Magic: Gentle 3-Step Child & Toddler Discipline for Calm, Effective, and Happy Parenting (An Interactive Guide for Raising Strong-Willed Children)",ABIS_BOOK,149262988X,55101500,Amazon.com,2016-02-02T00:00:01,new,Amazon.com,,$15.99,$11.08,1,Visa - 9964,,,jon@nozama.dev,05/08/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$11.08,$0.88,$11.96,,,,Mayor McCheese,USD,
05/08/18,111-8993436-7894669,"Octane Bands Replacement Suunto Ambit Watch Band Strap – Premium Watchband for Suunto Ambit 3 Peak, 3 Sport, 3 Run, 2R, 2S, 2, and 1 – Screwdriver Included",WATCH_BAND,B01MS4JHIC,54111704,Amazon.com,,new,Mansa Brands,,$0.00,$39.99,1,Visa - 9964,,,jon@nozama.dev,05/10/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$39.99,$0.00,$39.99,,,,Mayor McCheese,USD,
05/09/18,111-1204346-4190600,Robeez First Kicks Baby Boy and Unisex Sandals for Infant/Toddlers - 0-24 Months,SANDAL,B01KV6II0Q,53110000,Amazon.com,,new,Amazon.com,,$30.00,$23.96,1,Visa - 9964,,,jon@nozama.dev,05/10/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$23.96,$1.90,$25.86,,,,Mayor McCheese,USD,
05/09/18,111-5244380-3128218,"Robeez Baby Boys and Unisex Soft Soles Slip-Resistant Crib Shoes Slippers for Infant and Toddler, 0-24 Months",SHOES,B014J3FECC,53111600,Amazon.com,,new,Amazon.com,,$26.00,$26.00,1,Visa - 9964,,,jon@nozama.dev,05/11/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$26.00,$2.07,$28.07,,,,Mayor McCheese,USD,
05/13/18,111-1474150-6666618,,,B073F391SK,,Amazon.com,,new,TomCare,,$25.99,$9.99,1,Visa - 9964,,,jon@nozama.dev,05/14/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$9.99,$0.00,$9.99,,,,Mayor McCheese,USD,
05/13/18,111-1474150-6666618,"purifyou 100% Natural Bamboo Charcoal Air Purifying Bag - Set of 12 Carbon Filters, Deodorizer Bags, Odor Absorber for Diaper Pail, Trash, Shoes, Closets, Cars, Fridge, Pets House, Kitchen, Home",AIR_PURIFIER,B01DB4RP8Q,40161505,Amazon.com,,new,"purifyou, LLC",,$45.00,$12.97,1,Visa - 9964,,,jon@nozama.dev,05/14/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$12.97,$0.00,$12.97,,,,Mayor McCheese,USD,
05/13/18,111-1474150-6666618,Babyfeel Refills Compatible with Dekor Plus Diaper Pail | 4 Pack | Exclusive 30% Extra Thickness | Diaper Pail Refills with Powerful Odor Elimination | Fresh Powder Scent | Holds up to 2320 Diapers,WASTE_BAG,B073CJMDBY,44103103,Amazon.com,,new,Babyfeel,,$29.99,$22.99,1,Visa - 9964,,,jon@nozama.dev,05/14/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$22.99,$0.00,$22.99,,,,Mayor McCheese,USD,
05/13/18,111-7277910-3549835,"Dulce Cocina Twig Coasters in Green, Set of 6 Large Size for Drinks Absorbent",DRINK_COASTER,B01103O5DS,52150000,Amazon.com,,new,Dulce Cocina,,$0.00,$5.99,1,Visa - 9964,,,jon@nozama.dev,05/14/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$5.99,$0.00,$5.99,,,,Mayor McCheese,USD,
05/15/18,113-8234584-8356250,"Sunnydaze Decor Cotton Fabric Spreader Bar Hammock and Detachable Pillow, Green (LY-CH10-WF)",HAMMOCK,B015Q9VNQ4,56101600,Amazon.com,,new,Sunnydaze Decor,,$66.99,$42.92,1,Visa - 9964,,,jon@nozama.dev,05/16/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$42.92,$3.03,$45.95,,,,Mayor McCheese,USD,
05/16/18,114-5449772-4833835,Huggies Little Snugglers Baby Diapers,INCONTINENCE_PROTECTOR,B00QQA29OS,53102300,Amazon.com,,new,Amazon.com,,$55.81,$43.99,1,Visa - 9964 and Gift Certificate/Card,,,jon@nozama.dev,05/17/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$43.99,$2.80,$46.79,,,,Mayor McCheese,USD,
05/20/18,111-2712174-9911401,"Cotton Linen Green Plants Succulents Cactus Prickly Pear Square Throw Waist Pillow Case Decorative Cushion Cover Pillowcase Sofa 18""x 18"" (4)",DECORATIVE_PILLOW_COVER,B01MT5BZO3,52121512,Amazon.com,,new,LUKASE,,$0.00,$8.28,1,Visa - 9964,,,jon@nozama.dev,05/21/18,The Hamburglar,90421 E PINE VALLEY DR,,SCOTTSDALE,AZ,85255,Shipped,UPS(69696969696969),$8.28,$0.00,$8.28,,,,Mayor McCheese,USD,
